transaction_id,customer_name,restaurant,category,country,quantity,unit_price,rating,transaction_date
9099,Customer_2129,KFC,Pizza,India,4,3549.09,4.4,2025-07-22
9100,Customer_1380,Subway,Sandwich,India,4,1731.05,4.5,2026-05-26
9101,Customer_538,KFC,Burger,India,3,2380.05,1.3,2025-11-03
9102,Customer_1059,Burger King,Pizza,India,1,2134.75,4.3,2024-05-04
9103,Customer_1383,Dominos,Sandwich,Singapore,1,3775.98,2.6,2026-03-13
9104,Customer_2613,KFC,Burger,Sri Lanka,8,1661.37,2.2,2025-10-09
9105,Customer_115,Subway,Burger,India,10,2914.42,3.0,2024-05-07
9106,Customer_819,Subway,Fast Food,India,2,2458.71,2.6,2025-07-30
9107,Customer_1770,Subway,Fast Food,India,7,3492.04,3.9,2025-02-03
9108,Customer_1196,Subway,Burger,Sri Lanka,2,2504.33,4.5,2025-05-01
9109,Customer_2923,Dominos,Fast Food,India,5,2712.31,4.2,2025-11-10
9110,Customer_1539,Subway,Burger,Singapore,7,2415.96,4.1,2025-12-01
9111,Customer_646,Dominos,Burger,Sri Lanka,3,2975.62,1.6,2025-07-31
9112,Customer_1864,Burger King,Sandwich,Australia,9,1324.75,3.9,2026-05-11
9113,Customer_1284,Dominos,Sandwich,India,5,1827.11,2.8,2026-04-02
9114,Customer_702,Pizza Hut,Fast Food,Sri Lanka,4,2706.64,2.5,2025-07-25
9115,Customer_1483,KFC,Fast Food,India,8,1080.84,2.1,2024-09-10
9116,Customer_190,Burger King,Sandwich,Australia,4,4796.56,2.3,2026-06-17
9117,Customer_2685,Dominos,Fast Food,Australia,8,1105.25,4.2,2024-03-09
9118,Customer_2345,Subway,Pizza,Sri Lanka,1,1152.6,4.0,2025-04-10
9119,Customer_158,Burger King,Pizza,India,1,4641.9,2.9,2024-07-15
9120,Customer_73,Pizza Hut,Fast Food,India,2,4280.65,4.5,2025-08-01
9121,Customer_1009,Subway,Burger,Sri Lanka,10,3253.62,2.5,2024-07-03
9122,Customer_1759,KFC,Sandwich,Sri Lanka,9,1055.45,2.5,2024-01-11
9123,Customer_2441,Subway,Burger,Australia,5,3856.23,1.2,2024-03-13
9124,Customer_1844,Dominos,Burger,Singapore,3,3363.7,4.2,2025-02-02
9125,Customer_2725,Dominos,Burger,Sri Lanka,7,2066.27,1.5,2024-02-03
9126,Customer_1308,Burger King,Sandwich,India,8,667.5,1.7,2025-02-14
9127,Customer_265,Burger King,Fast Food,Australia,3,1560.11,2.8,2025-10-27
9128,Customer_2166,Dominos,Fast Food,Sri Lanka,1,3053.71,2.4,2026-03-31
9129,Customer_230,Dominos,Pizza,Australia,8,2293.13,3.7,2024-12-20
9130,Customer_2683,Pizza Hut,Pizza,India,6,4241.04,4.8,2025-06-11
9131,Customer_2674,KFC,Sandwich,Sri Lanka,7,1195.58,1.8,2024-07-17
9132,Customer_230,KFC,Fast Food,Singapore,1,2505.55,2.9,2025-02-26
9133,Customer_1718,Subway,Fast Food,India,2,2454.66,3.4,2025-02-09
9134,Customer_1784,Pizza Hut,Sandwich,Sri Lanka,5,4534.33,3.6,2025-03-28
9135,Customer_182,Burger King,Burger,India,2,3127.64,2.1,2024-01-23
9136,Customer_1122,Burger King,Fast Food,Singapore,2,2137.96,1.2,2024-07-11
9137,Customer_2292,Dominos,Pizza,Singapore,3,1127.3,2.3,2026-03-20
9138,Customer_1825,Burger King,Fast Food,Australia,6,4987.5,4.8,2024-12-07
9139,Customer_2136,Subway,Fast Food,Singapore,7,612.66,2.7,2024-02-14
9140,Customer_55,Subway,Fast Food,Singapore,2,4598.39,3.3,2024-09-29
9141,Customer_1006,KFC,Pizza,Singapore,4,1811.67,4.2,2024-05-06
9142,Customer_2188,Pizza Hut,Burger,India,4,1300.6,4.0,2024-06-25
9143,Customer_1137,Burger King,Burger,Sri Lanka,7,1858.91,4.9,2024-09-20
9144,Customer_393,Burger King,Pizza,Singapore,9,1010.29,4.9,2025-03-01
9145,Customer_448,Burger King,Sandwich,Singapore,5,3432.02,1.1,2025-09-18
9146,Customer_2831,Subway,Burger,Sri Lanka,8,3442.21,4.5,2025-05-13
9147,Customer_120,Dominos,Fast Food,Sri Lanka,3,2047.96,4.4,2025-12-08
9148,Customer_126,KFC,Pizza,India,5,4608.13,3.3,2025-02-06
9149,Customer_1794,Pizza Hut,Burger,Singapore,1,4961.12,3.0,2025-12-17
9150,Customer_1608,Burger King,Fast Food,Sri Lanka,1,1321.54,1.5,2025-09-15
9151,Customer_1847,Subway,Sandwich,Singapore,5,4083.38,2.8,2025-08-05
9152,Customer_1271,Subway,Sandwich,Sri Lanka,2,2315.8,2.6,2025-10-29
9153,Customer_1272,Dominos,Sandwich,India,6,2355.0,3.3,2024-05-25
9154,Customer_577,Burger King,Fast Food,Singapore,3,2758.56,3.5,2024-03-06
9155,Customer_1565,Pizza Hut,Burger,India,3,4158.58,4.7,2024-06-28
9156,Customer_1198,Dominos,Burger,Singapore,10,2690.07,2.4,2025-11-09
9157,Customer_863,Dominos,Fast Food,Australia,9,598.44,2.1,2024-05-05
9158,Customer_1541,KFC,Burger,Sri Lanka,1,3853.18,3.6,2026-01-21
9159,Customer_1844,KFC,Fast Food,Singapore,2,1699.78,1.4,2026-03-17
9160,Customer_740,Subway,Fast Food,Australia,9,2759.68,3.9,2024-04-21
9161,Customer_277,Subway,Pizza,Singapore,3,2187.81,4.4,2024-10-25
9162,Customer_862,Pizza Hut,Pizza,Australia,10,1648.56,1.1,2025-12-14
9163,Customer_283,Subway,Pizza,Australia,3,988.14,3.4,2025-06-08
9164,Customer_2229,Burger King,Pizza,India,3,4658.71,1.9,2024-08-29
9165,Customer_1275,KFC,Pizza,Sri Lanka,2,2131.18,4.9,2024-03-08
9166,Customer_2384,Dominos,Fast Food,Australia,10,3794.87,3.7,2025-05-09
9167,Customer_2185,Subway,Pizza,Sri Lanka,3,577.86,3.6,2026-02-25
9168,Customer_943,Subway,Burger,Australia,4,3908.39,1.7,2024-11-17
9169,Customer_1135,Burger King,Fast Food,India,10,3490.58,3.3,2025-06-10
9170,Customer_1877,Subway,Burger,India,2,515.1,2.2,2025-07-02
9171,Customer_1077,Subway,Sandwich,Singapore,5,1303.66,1.9,2024-03-23
9172,Customer_26,Subway,Pizza,Sri Lanka,2,2899.18,4.5,2026-06-17
9173,Customer_1714,Subway,Pizza,India,10,1164.95,2.1,2024-03-03
9174,Customer_472,Dominos,Pizza,Sri Lanka,2,3992.89,3.2,2024-03-22
9175,Customer_1902,KFC,Pizza,Sri Lanka,10,2586.85,2.5,2024-02-05
9176,Customer_2627,Pizza Hut,Sandwich,Singapore,3,833.8,4.7,2025-10-23
9177,Customer_2544,Pizza Hut,Sandwich,Singapore,6,3393.57,3.7,2025-07-23
9178,Customer_1482,Burger King,Pizza,Australia,1,725.79,1.6,2025-03-11
9179,Customer_2020,Pizza Hut,Sandwich,Sri Lanka,8,1106.62,2.8,2025-11-30
9180,Customer_959,Subway,Burger,Australia,4,3555.95,3.8,2024-11-21
9181,Customer_2671,Dominos,Fast Food,Sri Lanka,9,2332.22,3.1,2025-10-06
9182,Customer_2927,KFC,Fast Food,Australia,10,1311.16,4.7,2024-10-12
9183,Customer_103,Burger King,Burger,India,3,4571.88,2.1,2024-02-22
9184,Customer_2259,Subway,Sandwich,Singapore,2,2334.51,2.6,2026-03-27
9185,Customer_478,Subway,Burger,Singapore,1,3857.39,1.4,2024-05-07
9186,Customer_2350,KFC,Fast Food,Singapore,4,2493.99,4.7,2024-01-21
9187,Customer_1646,Burger King,Burger,Singapore,2,3237.91,4.9,2025-03-23
9188,Customer_1977,KFC,Fast Food,India,5,811.36,1.9,2024-12-05
9189,Customer_1285,Pizza Hut,Sandwich,Singapore,8,4895.37,4.6,2025-03-04
9190,Customer_2631,KFC,Sandwich,India,8,1266.41,4.3,2025-11-05
9191,Customer_2926,Pizza Hut,Sandwich,India,6,3256.05,1.9,2026-03-28
9192,Customer_481,Burger King,Fast Food,Sri Lanka,1,3225.78,4.9,2024-06-09
9193,Customer_716,Subway,Pizza,Australia,9,4670.07,2.7,2024-04-20
9194,Customer_2803,Pizza Hut,Fast Food,Sri Lanka,4,4472.32,4.6,2024-08-11
9195,Customer_1863,Dominos,Fast Food,Sri Lanka,10,915.07,1.2,2024-01-27
9196,Customer_1040,Burger King,Pizza,Singapore,10,2119.9,4.6,2025-12-03
9197,Customer_925,Subway,Burger,Australia,4,1965.77,2.1,2025-01-20
9198,Customer_2240,Pizza Hut,Sandwich,Singapore,3,4222.15,4.6,2025-02-04
9199,Customer_2783,Pizza Hut,Fast Food,India,8,1548.84,1.8,2026-01-09
9200,Customer_2794,Burger King,Sandwich,Sri Lanka,9,813.93,1.3,2026-03-09
9201,Customer_2908,Pizza Hut,Sandwich,Singapore,9,1518.56,4.1,2025-07-05
9202,Customer_759,Dominos,Fast Food,Australia,5,2284.36,4.6,2025-06-23
9203,Customer_1456,Burger King,Sandwich,Australia,4,799.46,4.6,2026-05-04
9204,Customer_1681,Dominos,Sandwich,Australia,3,2634.79,2.8,2024-05-19
9205,Customer_1120,Subway,Fast Food,India,6,2073.65,3.5,2024-03-13
9206,Customer_1661,Burger King,Pizza,Singapore,10,1625.62,2.8,2025-11-26
9207,Customer_270,Burger King,Sandwich,Singapore,9,4378.48,2.1,2024-01-10
9208,Customer_704,Dominos,Pizza,Australia,5,1989.37,4.1,2025-08-14
9209,Customer_2170,KFC,Pizza,Australia,1,4159.5,1.6,2026-06-11
9210,Customer_2136,Subway,Fast Food,India,3,4465.57,4.0,2024-02-03
9211,Customer_797,Subway,Sandwich,Sri Lanka,6,4922.69,1.4,2024-10-15
9212,Customer_2752,KFC,Burger,Sri Lanka,5,3483.1,3.7,2024-06-01
9213,Customer_230,Pizza Hut,Burger,Sri Lanka,2,2488.29,2.9,2025-08-26
9214,Customer_1066,Subway,Fast Food,India,9,1411.81,2.2,2026-01-14
9215,Customer_397,Pizza Hut,Fast Food,Singapore,8,638.81,4.2,2025-01-13
9216,Customer_2552,Pizza Hut,Fast Food,Singapore,10,4382.91,1.9,2024-10-30
9217,Customer_2956,Dominos,Sandwich,Singapore,7,1143.66,4.8,2024-11-01
9218,Customer_1595,Dominos,Pizza,Sri Lanka,8,1161.05,4.7,2024-10-06
9219,Customer_1990,Subway,Pizza,Sri Lanka,10,3653.34,4.8,2026-01-22
9220,Customer_2473,Pizza Hut,Fast Food,Singapore,9,3427.46,4.8,2025-05-10
9221,Customer_1191,KFC,Sandwich,India,5,2145.88,2.8,2025-02-06
9222,Customer_782,Burger King,Sandwich,India,2,892.8,4.5,2025-01-31
9223,Customer_1182,Subway,Pizza,Australia,9,2221.81,2.1,2025-01-09
9224,Customer_1192,Burger King,Pizza,Sri Lanka,4,1237.94,3.1,2025-02-21
9225,Customer_1531,Dominos,Fast Food,India,7,2750.34,1.9,2026-06-13
9226,Customer_2710,KFC,Fast Food,Australia,7,517.21,3.1,2024-08-29
9227,Customer_1582,Dominos,Burger,Sri Lanka,8,1099.81,4.3,2024-10-26
9228,Customer_188,Pizza Hut,Sandwich,Singapore,2,4015.8,3.0,2025-06-25
9229,Customer_91,Subway,Burger,Sri Lanka,6,4699.13,5.0,2025-09-11
9230,Customer_1851,Pizza Hut,Fast Food,Australia,3,2720.31,3.8,2025-05-16
9231,Customer_2598,KFC,Sandwich,Sri Lanka,4,1343.04,2.2,2025-04-21
9232,Customer_1630,KFC,Pizza,India,4,2242.75,3.6,2026-03-30
9233,Customer_2631,Subway,Sandwich,Sri Lanka,2,4051.9,1.8,2024-04-07
9234,Customer_939,Dominos,Sandwich,Sri Lanka,10,3668.55,2.8,2025-05-01
9235,Customer_2370,Dominos,Sandwich,Singapore,9,802.58,1.7,2024-04-22
9236,Customer_2006,Pizza Hut,Burger,Sri Lanka,7,4077.54,1.7,2025-01-23
9237,Customer_2825,Burger King,Sandwich,Sri Lanka,1,2503.34,4.7,2025-11-10
9238,Customer_566,Dominos,Fast Food,India,2,4152.15,1.5,2024-04-23
9239,Customer_1820,Pizza Hut,Sandwich,India,8,1485.33,4.2,2025-09-27
9240,Customer_833,Burger King,Pizza,Australia,3,2440.97,3.1,2025-05-01
9241,Customer_378,Dominos,Burger,Sri Lanka,6,1851.06,2.4,2026-01-22
9242,Customer_463,KFC,Fast Food,Singapore,2,1069.93,2.5,2025-10-27
9243,Customer_1951,KFC,Sandwich,Sri Lanka,2,1717.28,3.5,2026-04-16
9244,Customer_2058,Dominos,Sandwich,Sri Lanka,6,2868.63,4.4,2026-05-21
9245,Customer_515,Dominos,Fast Food,India,6,3181.62,1.9,2025-09-14
9246,Customer_2308,Subway,Fast Food,Singapore,10,1462.67,3.0,2026-01-05
9247,Customer_1090,KFC,Fast Food,Australia,2,863.1,3.9,2026-04-18
9248,Customer_1601,Pizza Hut,Fast Food,Sri Lanka,3,2873.56,1.6,2025-12-25
9249,Customer_1292,Dominos,Burger,India,10,3050.63,3.2,2025-05-13
9250,Customer_2011,Dominos,Sandwich,India,3,2397.0,4.4,2024-08-05
9251,Customer_664,Dominos,Sandwich,Singapore,8,1452.72,1.3,2024-11-10
9252,Customer_828,Burger King,Pizza,Singapore,10,3532.63,2.0,2024-05-16
9253,Customer_1875,Pizza Hut,Sandwich,India,8,2303.89,2.0,2024-02-08
9254,Customer_2924,Burger King,Sandwich,Sri Lanka,6,2227.53,5.0,2025-06-25
9255,Customer_940,Pizza Hut,Fast Food,Singapore,7,2270.11,4.1,2024-04-30
9256,Customer_629,Subway,Sandwich,India,10,1866.63,1.5,2026-01-11
9257,Customer_1453,Dominos,Fast Food,Sri Lanka,2,3457.48,4.2,2026-01-14
9258,Customer_1648,Subway,Fast Food,Sri Lanka,7,3319.89,4.5,2024-01-15
9259,Customer_1493,Pizza Hut,Pizza,Singapore,4,3569.79,1.6,2026-05-02
9260,Customer_929,Dominos,Burger,Sri Lanka,6,4987.07,4.4,2024-06-24
9261,Customer_859,KFC,Pizza,Singapore,1,4878.97,2.9,2024-10-27
9262,Customer_1594,KFC,Burger,Sri Lanka,7,4554.35,3.1,2024-10-07
9263,Customer_1376,Subway,Burger,Australia,9,2674.94,3.8,2025-04-07
9264,Customer_591,KFC,Fast Food,Singapore,2,693.84,2.3,2026-03-27
9265,Customer_170,Pizza Hut,Sandwich,Singapore,5,976.88,3.1,2024-11-09
9266,Customer_2501,Burger King,Pizza,Australia,1,3348.96,3.0,2025-05-22
9267,Customer_408,Burger King,Burger,Sri Lanka,8,1993.94,4.9,2024-10-06
9268,Customer_1255,Subway,Sandwich,India,10,1322.01,2.2,2024-09-21
9269,Customer_492,Subway,Sandwich,Australia,3,4316.42,3.9,2026-03-27
9270,Customer_1158,KFC,Sandwich,Australia,5,3849.86,1.3,2024-03-04
9271,Customer_2918,Dominos,Fast Food,Sri Lanka,3,3687.95,1.6,2024-03-17
9272,Customer_1356,Dominos,Sandwich,India,7,2189.45,2.2,2025-11-28
9273,Customer_1139,Pizza Hut,Sandwich,Sri Lanka,5,2852.99,3.9,2026-05-26
9274,Customer_2500,Dominos,Burger,Singapore,2,1844.65,3.5,2025-07-04
9275,Customer_478,Pizza Hut,Pizza,Singapore,9,2589.49,2.4,2025-11-03
9276,Customer_370,KFC,Pizza,Singapore,7,2685.56,3.7,2024-10-08
9277,Customer_1263,Dominos,Fast Food,Singapore,10,1834.58,1.3,2024-09-30
9278,Customer_213,Burger King,Fast Food,Sri Lanka,9,4621.81,1.6,2025-09-09
9279,Customer_2133,KFC,Burger,Australia,8,954.49,1.7,2026-01-19
9280,Customer_2404,KFC,Fast Food,Sri Lanka,3,4683.56,1.3,2024-02-02
9281,Customer_2687,Subway,Burger,India,6,1464.94,1.5,2024-12-09
9282,Customer_489,KFC,Sandwich,Singapore,7,3635.85,4.8,2024-10-22
9283,Customer_1744,Subway,Burger,Singapore,7,4019.75,4.7,2024-02-16
9284,Customer_2513,Pizza Hut,Pizza,Australia,5,808.81,4.3,2024-02-14
9285,Customer_488,KFC,Fast Food,Sri Lanka,6,651.79,4.1,2026-01-02
9286,Customer_369,Burger King,Burger,Australia,3,2586.68,4.7,2026-06-17
9287,Customer_2747,Pizza Hut,Burger,Sri Lanka,1,1902.18,2.4,2025-04-01
9288,Customer_2136,Subway,Sandwich,Singapore,5,3790.03,3.0,2026-06-13
9289,Customer_88,Subway,Fast Food,Australia,10,3620.45,1.6,2025-06-07
9290,Customer_1374,Pizza Hut,Burger,Australia,7,1744.42,1.4,2024-01-29
9291,Customer_1992,KFC,Fast Food,Sri Lanka,3,1253.65,1.3,2024-07-25
9292,Customer_2288,Subway,Sandwich,India,7,2404.64,1.1,2024-09-25
9293,Customer_1301,Burger King,Burger,Australia,10,3667.33,4.0,2025-09-14
9294,Customer_2593,Subway,Sandwich,Australia,3,4354.63,2.4,2026-02-26
9295,Customer_2004,Pizza Hut,Fast Food,Australia,7,1127.81,3.8,2026-04-05
9296,Customer_790,KFC,Fast Food,Sri Lanka,2,2417.41,3.9,2024-10-17
9297,Customer_1684,KFC,Pizza,Australia,7,911.54,2.5,2025-09-01
9298,Customer_419,Pizza Hut,Fast Food,India,8,1660.56,3.5,2024-11-28
9299,Customer_2810,KFC,Fast Food,India,1,3287.98,4.7,2025-08-08
9300,Customer_1583,Pizza Hut,Fast Food,Singapore,8,4298.16,2.3,2025-06-08
9301,Customer_1483,Burger King,Burger,Singapore,3,4975.97,1.8,2024-04-05
9302,Customer_1164,Dominos,Sandwich,Australia,7,4313.6,3.8,2025-12-01
9303,Customer_1156,Burger King,Sandwich,Australia,10,4233.28,4.5,2024-03-05
9304,Customer_2997,Pizza Hut,Burger,Sri Lanka,10,3768.96,4.7,2025-11-10
9305,Customer_2403,Burger King,Fast Food,Australia,7,579.61,1.9,2024-01-30
9306,Customer_1597,Dominos,Pizza,Australia,2,746.36,1.4,2024-05-11
9307,Customer_1017,Pizza Hut,Sandwich,Sri Lanka,4,1521.07,4.4,2026-05-23
9308,Customer_1132,Dominos,Sandwich,Singapore,7,3490.33,4.0,2024-06-15
9309,Customer_2674,Subway,Sandwich,Sri Lanka,7,4727.26,1.4,2025-07-20
9310,Customer_219,Subway,Fast Food,Sri Lanka,8,3450.93,4.6,2025-06-04
9311,Customer_1778,Dominos,Pizza,India,5,3964.52,3.1,2025-09-20
9312,Customer_473,Burger King,Sandwich,Sri Lanka,4,1662.02,5.0,2024-12-25
9313,Customer_2349,Pizza Hut,Sandwich,Sri Lanka,1,737.84,3.6,2026-03-23
9314,Customer_2017,Pizza Hut,Burger,India,4,4837.48,3.6,2024-12-16
9315,Customer_2428,Burger King,Pizza,Singapore,5,2708.07,1.2,2024-11-11
9316,Customer_1648,Subway,Burger,India,10,3305.89,4.6,2024-08-01
9317,Customer_2078,Dominos,Pizza,Singapore,10,3435.15,4.7,2024-07-07
9318,Customer_1032,Pizza Hut,Fast Food,Australia,3,2102.28,2.1,2024-08-26
9319,Customer_2662,Dominos,Burger,Sri Lanka,7,4772.12,2.2,2024-04-13
9320,Customer_932,Pizza Hut,Burger,Australia,1,3880.38,2.6,2025-12-23
9321,Customer_1515,Pizza Hut,Burger,India,7,4347.17,3.2,2025-03-11
9322,Customer_579,Burger King,Sandwich,India,10,1614.72,1.2,2025-04-12
9323,Customer_2598,KFC,Pizza,Australia,2,911.1,2.9,2026-04-06
9324,Customer_1442,KFC,Sandwich,Singapore,4,1006.91,2.9,2025-01-11
9325,Customer_643,Pizza Hut,Fast Food,Australia,3,959.89,3.8,2024-10-24
9326,Customer_2377,KFC,Sandwich,India,7,532.17,3.4,2026-05-28
9327,Customer_1926,KFC,Burger,Australia,2,1546.74,1.1,2024-02-10
9328,Customer_2581,Subway,Sandwich,Singapore,4,1998.1,2.2,2024-09-03
9329,Customer_923,Pizza Hut,Sandwich,Australia,7,3913.57,2.2,2024-05-24
9330,Customer_1907,Dominos,Fast Food,Singapore,5,4980.04,1.5,2024-09-12
9331,Customer_854,Subway,Burger,Sri Lanka,7,628.48,1.8,2025-02-27
9332,Customer_261,Subway,Fast Food,Australia,5,1095.56,1.8,2024-06-07
9333,Customer_1277,Burger King,Burger,Sri Lanka,4,1121.03,3.9,2024-03-21
9334,Customer_1404,Burger King,Sandwich,Australia,3,1198.49,2.5,2024-04-15
9335,Customer_559,Dominos,Fast Food,India,1,2616.39,2.1,2024-05-22
9336,Customer_433,Burger King,Sandwich,India,10,4211.21,3.9,2025-11-17
9337,Customer_775,KFC,Burger,Australia,4,2843.48,4.0,2025-06-04
9338,Customer_2344,Pizza Hut,Sandwich,Singapore,1,4361.31,3.8,2026-02-21
9339,Customer_113,Subway,Pizza,Singapore,9,3803.63,1.2,2025-12-05
9340,Customer_594,Pizza Hut,Burger,Sri Lanka,9,4376.47,3.6,2025-04-26
9341,Customer_1160,Burger King,Fast Food,Sri Lanka,1,1929.82,3.7,2025-04-22
9342,Customer_2631,Pizza Hut,Pizza,India,3,3707.04,2.7,2024-09-12
9343,Customer_761,KFC,Pizza,Singapore,3,1836.81,2.2,2025-08-20
9344,Customer_2594,Burger King,Fast Food,India,9,3101.02,1.8,2025-12-03
9345,Customer_1739,Burger King,Burger,India,4,1180.64,2.3,2025-05-07
9346,Customer_1938,Dominos,Burger,India,3,3382.29,4.0,2026-01-15
9347,Customer_1558,Burger King,Burger,India,6,1048.23,2.4,2024-03-05
9348,Customer_2974,Dominos,Pizza,Singapore,1,1952.85,1.9,2024-10-20
9349,Customer_1455,Burger King,Burger,Sri Lanka,9,3047.86,4.7,2025-01-06
9350,Customer_1097,Dominos,Sandwich,Australia,5,3852.3,3.3,2024-08-13
9351,Customer_2273,Burger King,Pizza,Sri Lanka,2,3890.37,4.2,2026-03-15
9352,Customer_914,Pizza Hut,Pizza,India,2,4546.92,1.4,2024-03-12
9353,Customer_1749,Pizza Hut,Sandwich,Singapore,3,2104.08,1.4,2026-05-05
9354,Customer_2354,Dominos,Pizza,Sri Lanka,1,1166.02,3.6,2026-03-20
9355,Customer_2119,KFC,Pizza,Sri Lanka,3,2466.81,4.7,2025-09-07
9356,Customer_2675,Subway,Fast Food,Sri Lanka,1,4562.99,2.1,2024-05-24
9357,Customer_2502,Subway,Sandwich,Sri Lanka,1,2103.17,3.1,2026-05-23
9358,Customer_1123,KFC,Fast Food,Sri Lanka,9,4695.84,2.6,2024-02-07
9359,Customer_2127,Pizza Hut,Burger,India,10,1616.58,4.9,2024-12-04
9360,Customer_599,KFC,Pizza,India,7,1742.03,2.7,2024-06-08
9361,Customer_1096,Subway,Burger,Singapore,6,3629.22,4.6,2024-12-23
9362,Customer_588,Pizza Hut,Burger,Australia,9,3008.9,2.4,2026-05-28
9363,Customer_870,KFC,Burger,Singapore,10,894.14,1.7,2025-04-23
9364,Customer_2537,Pizza Hut,Sandwich,Singapore,3,2368.76,1.5,2025-10-20
9365,Customer_861,KFC,Fast Food,Singapore,7,1158.62,4.9,2024-07-09
9366,Customer_1393,Pizza Hut,Sandwich,Sri Lanka,2,1108.81,1.1,2024-05-16
9367,Customer_2253,Burger King,Fast Food,Singapore,6,4715.65,3.1,2026-05-23
9368,Customer_534,KFC,Sandwich,India,5,2806.7,3.4,2024-06-13
9369,Customer_260,Dominos,Burger,Singapore,9,4201.1,4.7,2024-08-17
9370,Customer_1119,Pizza Hut,Burger,India,9,2281.71,2.9,2024-07-29
9371,Customer_1656,Dominos,Sandwich,Sri Lanka,4,4437.46,4.6,2025-12-11
9372,Customer_778,Dominos,Sandwich,Singapore,3,2999.55,1.2,2026-04-17
9373,Customer_1816,Pizza Hut,Burger,Singapore,6,4216.75,1.4,2025-02-22
9374,Customer_1379,Dominos,Pizza,India,4,3379.3,2.1,2024-07-16
9375,Customer_1889,Pizza Hut,Pizza,Australia,1,2456.22,2.5,2025-09-18
9376,Customer_1510,KFC,Sandwich,Australia,5,829.58,3.2,2025-10-01
9377,Customer_2008,Dominos,Burger,Australia,10,3795.71,2.1,2025-04-30
9378,Customer_2197,KFC,Sandwich,Sri Lanka,9,3110.52,3.1,2025-05-28
9379,Customer_2883,Pizza Hut,Pizza,India,1,2474.84,2.6,2025-06-20
9380,Customer_2968,Subway,Fast Food,Singapore,6,4778.99,2.4,2024-10-26
9381,Customer_1375,KFC,Fast Food,India,6,1946.91,4.7,2024-05-12
9382,Customer_113,KFC,Fast Food,Singapore,4,4854.25,2.9,2024-01-29
9383,Customer_208,KFC,Sandwich,Singapore,1,4792.02,4.8,2025-02-23
9384,Customer_546,Pizza Hut,Burger,India,7,1436.99,1.8,2024-09-12
9385,Customer_2556,KFC,Burger,Singapore,8,4900.15,1.9,2026-06-06
9386,Customer_1576,Pizza Hut,Burger,India,4,2264.78,3.9,2025-10-06
9387,Customer_2658,Pizza Hut,Sandwich,Australia,1,2450.1,4.4,2025-12-03
9388,Customer_2419,Burger King,Sandwich,Sri Lanka,9,4114.67,3.1,2025-12-05
9389,Customer_2739,Dominos,Burger,Sri Lanka,4,879.18,1.5,2025-11-21
9390,Customer_1129,KFC,Sandwich,Singapore,4,4003.83,2.8,2026-02-26
9391,Customer_2246,Dominos,Pizza,Singapore,5,2249.73,1.3,2025-02-04
9392,Customer_1867,Subway,Fast Food,India,8,2556.03,3.4,2026-02-02
9393,Customer_502,Dominos,Sandwich,Australia,6,4795.91,4.6,2025-09-26
9394,Customer_2085,KFC,Pizza,Sri Lanka,7,3728.39,2.9,2025-07-19
9395,Customer_2560,Pizza Hut,Burger,Sri Lanka,9,4704.99,4.2,2024-10-27
9396,Customer_524,KFC,Pizza,India,9,4287.43,3.7,2025-03-02
9397,Customer_1645,Dominos,Pizza,Sri Lanka,1,1555.85,1.6,2024-04-22
9398,Customer_2786,Burger King,Sandwich,Sri Lanka,10,3483.41,1.5,2026-04-19
9399,Customer_1466,Pizza Hut,Pizza,Sri Lanka,8,1838.71,2.5,2025-09-18
9400,Customer_142,Pizza Hut,Pizza,Australia,10,4405.88,3.6,2025-09-05
9401,Customer_1959,Pizza Hut,Pizza,India,3,2370.15,4.2,2025-01-10
9402,Customer_843,Pizza Hut,Sandwich,India,8,798.25,3.6,2024-01-03
9403,Customer_1066,KFC,Burger,Singapore,2,1159.28,4.7,2026-03-16
9404,Customer_2001,Subway,Fast Food,India,4,1354.48,4.3,2025-10-23
9405,Customer_1728,Pizza Hut,Pizza,Sri Lanka,9,3708.47,3.4,2025-12-02
9406,Customer_2761,Burger King,Sandwich,India,2,4932.61,2.2,2025-11-26
9407,Customer_697,Pizza Hut,Burger,India,1,4969.95,4.2,2024-01-23
9408,Customer_1159,Pizza Hut,Pizza,Singapore,7,824.46,4.6,2026-04-07
9409,Customer_416,KFC,Pizza,India,3,1486.36,4.7,2025-07-12
9410,Customer_564,KFC,Pizza,Sri Lanka,8,3561.77,3.1,2024-09-19
9411,Customer_728,Pizza Hut,Burger,India,8,2368.19,3.6,2025-02-01
9412,Customer_1794,Pizza Hut,Sandwich,Singapore,3,804.01,2.0,2024-12-12
9413,Customer_1674,KFC,Burger,Sri Lanka,3,788.75,1.7,2024-05-03
9414,Customer_1546,Pizza Hut,Fast Food,Australia,2,4914.95,4.0,2024-01-24
9415,Customer_1160,Burger King,Burger,India,1,611.66,3.3,2025-02-03
9416,Customer_264,KFC,Burger,Australia,6,1059.94,1.4,2026-02-13
9417,Customer_1259,Dominos,Burger,India,8,510.99,1.6,2025-09-02
9418,Customer_2096,Dominos,Pizza,India,4,1262.8,3.9,2026-02-02
9419,Customer_2916,Dominos,Sandwich,Singapore,1,3188.97,3.3,2024-09-06
9420,Customer_835,Burger King,Pizza,Australia,2,2733.13,1.5,2025-01-14
9421,Customer_2900,Burger King,Fast Food,India,2,2180.29,4.7,2026-04-09
9422,Customer_552,Burger King,Pizza,Sri Lanka,9,2626.39,1.8,2024-12-24
